bin,PctFire2010Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,DamDensWs,PopDen2010Ws,GTDB classification,Domain,Phylum,Class,Order,Family,Genus,Species,lowest_tax
NASQAN2010_127_B_bin.3,0.011768431882352942,0.5279035224999999,0.02892456344117647,4.8370624615,4.421277823205882,2.907173632794118,1.1774913345882352,0.1737907905,11.911572532852942,23.174655950823528,4.184469352647059,12.864007967941177,11.557145101617648,6.419834365970589,8.376865780029412,4.845711825882353,2.592112991764706,0.00813236955882353,165.87260807064706,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Aestuariivirga;s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Aestuariivirga,,Aestuariivirga (genus)
NASQAN2014_190_B_bin.54,0.0019093017647058824,0.7443961148823529,0.002387704705882353,7.52585183382353,8.407609787411765,5.705109985882353,2.339728630235294,0.1522282585882353,19.04738983547059,10.243455175470588,6.198455396235294,7.886379299647058,12.540643576823529,7.284183809882353,8.667441289411764,2.6511372684117647,0.6036020347647059,0.01554023405882353,322.1057170155294,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,,UBA952 (genus)
NASQAN2014_190_B_bin.79,0.029483419875,0.929738023125,3.1625e-5,3.8157667775,3.029742738,1.6440854522500001,0.49582892175,0.223739614625,17.348074064125,12.6383916855,4.929182511375,15.9970837965,12.175028017125,8.626269122875,12.524511570625,4.35379665175,1.268729416625,0.015334236375,55.02019995825,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,MAG-120802,,MAG-120802 (genus)
NASQAN2014_190_F_bin.32,0.0019093017647058824,1.0676292594705883,0.002387704705882353,6.520205259882353,6.532835359117647,4.402711769529412,1.6345351485294117,0.1572598208235294,17.95996203517647,6.21555992582353,6.654431112294118,9.226186371705882,14.61151709382353,8.057922883882354,7.225253600529412,5.33445982982353,4.397142826823529,0.01685047,231.1216067107059,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA3064;s__UBA3064 sp005787245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA3064,UBA3064 sp005787245,UBA3064 sp005787245 (species)
NASQAN2014_190_F_bin.40,0.010814234702702702,0.5347274118918919,0.02657932856756757,4.6183665868918915,4.198048012054054,2.713251075081081,1.0960209921621622,0.16483520775675675,11.673472682432433,21.816752615243242,4.219600090135136,11.96078843527027,13.147868986027028,6.350136940837838,10.233300782567568,4.832578558810811,2.4136722925405407,0.008205889594594595,153.77110720372974,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp009928245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp009928245,Polynucleobacter sp009928245 (species)
NASQAN2014_190_F_bin.41,0.014906971611111111,0.7542034800555555,0.00226911,5.825746413222222,4.996269894,3.328833575,1.1213295970555555,0.1845016862222222,12.542043150777777,12.474912533944444,5.480969127777778,15.151694153277777,14.546144265277777,11.471631641277778,8.562551459055555,3.173490371611111,0.3834095370555555,0.014866375833333332,199.3834761177222,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA954;s__UBA954 sp002293155,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA954,UBA954 sp002293155,UBA954 sp002293155 (species)
NASQAN2014_193_A_bin.39,0.019166106357142856,0.7901419166428572,0.0029174271428571426,6.1117520215,6.4598357425,4.4464207285,1.4682132820714286,0.201681415,16.671111003142858,13.291475532214285,6.412330354285714,12.3048002785,13.028018355928571,7.584277763928571,7.706838078357143,2.727159704785714,0.7930263895,0.017222879714285714,255.18994555635715,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp018971025,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium sp018971025,Sediminibacterium sp018971025 (species)
NASQAN2014_193_B_bin.33,0.01341627445,0.93214267345,0.0020421989999999998,4.9804269388,4.84078239655,3.2587003611,1.07662344365,0.17318518424999998,13.81347044275,15.5575137392,6.1068690313000005,16.89088531205,10.87674137965,6.842246149,6.29494550155,4.52268440915,3.8307408465,0.015004977,183.6083019653,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Vulcanococcus;s__,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Vulcanococcus,,Vulcanococcus (genus)
NASQAN2014_193_B_bin.50,0.022229260222222224,0.6342716201666666,0.00226911,6.3668844691111115,5.9679059384999995,4.050400075944444,1.5009163374444443,0.15902322272222222,15.7027206455,14.312808931222222,5.380902767333334,9.22542876688889,14.217230671777777,8.616044497333334,7.328610172666667,5.888305676166667,0.6462770928333333,0.013125941444444443,216.76490856905556,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__UBA953;s__,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,,UBA953 (genus)
NASQAN2014_193_B_bin.55,0.01739681234782609,0.68622241017391306,0.0017758252173913044,5.875919085652174,4.9693051744347825,3.3003926293913044,1.2168493587391305,0.1508660747826087,14.82902903347826,16.139856306565218,5.871503092347826,11.165037070956522,12.150024033391304,9.853781026434783,7.591818507478261,5.606571044521739,0.5910493238695652,0.012836789999999999,175.74497638391304,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,,Planktophila (genus)
NASQAN2014_193_B_bin.7,0.01905365161904762,0.6631982556666667,0.0019449514285714284,5.244690781714286,4.631103284523809,3.0917989144761906,1.0152868635714285,0.1556495508095238,14.087768838095238,18.00258744642857,5.459343279809524,13.621578282,13.142649205571429,8.040578036761906,7.035944561952381,5.231120615,0.5747571293333333,0.01307575919047619,176.11495084333333,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans_A;s__Limnohabitans_A sp009928125,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp009928125,Limnohabitans_A sp009928125 (species)
NASQAN2014_193_B_bin.83,0.019166106357142856,0.8940529952857142,0.0029174271428571426,6.443203440857143,6.549200047357143,4.4868820649285714,1.4876307270714286,0.2137104932142857,14.461610997785714,15.337342179285715,7.183322713214286,14.840120102214286,3.996542063,7.023738019785714,8.080023875428571,8.12194117492857,0.877761673,0.018314007285714286,256.3605404754286,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__Planktophila sp010024385,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp010024385,Planktophila sp010024385 (species)
NASQAN2014_193_F_bin.21,0.0019093017647058824,0.6838690246470588,0.002387704705882353,5.9352221781764705,5.444890256647059,3.685996787117647,1.2120129678235294,0.13183456852941178,14.122447705823529,13.788674237941176,5.746919806705883,10.231639925,14.985633455,8.942836080941177,8.453877044588236,6.039693037941176,0.5920652201176471,0.014083011411764705,212.24988572964708,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SYFN01;s__,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SYFN01,,SYFN01 (genus)
NASQAN2014_193_F_bin.30,0.0167703430625,1.138302729125,0.00255274875,5.85261197525,5.9423176963749995,4.0189604716875,1.3348986315625,0.2085572784375,14.4274107111875,12.531204159375001,7.0874498186875,13.30038927525,8.3895446045,7.5949518539375,7.7728019540625,5.618818772,4.7792273153125,0.0176931951875,227.57815551075,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Vulcanococcus;s__,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Vulcanococcus,,Vulcanococcus (genus)
NASQAN2015_015_F_bin.4,0.02105929915789474,0.6250832291052631,0.016249928,5.358180393263158,4.8926328175789475,3.317924925157895,1.088486258736842,0.2780221164210526,13.23577078831579,19.582035272368422,5.3155288461578944,14.562124388842106,10.529766140578948,7.7303140891052635,7.122079522526316,5.629300685210526,0.7165005953157895,0.012892219684210527,190.66852471194738,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans_A;s__,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,,Limnohabitans_A (genus)
NASQAN2015_031_A_bin.10,0.02667511226666667,0.5887712751999999,0.002722932,5.871246497733333,5.984141069133333,4.146378809933333,1.3681532855333334,0.17987903266666666,13.919152991733334,21.03232570773333,5.317119965,18.279045062533335,4.1547184242,7.604617592266667,8.4457240384,2.3503162162666666,0.7556870956,0.013872631333333333,239.42036846493335,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans_A;s__,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,,Limnohabitans_A (genus)
NASQAN2015_031_B_bin.2,0.011432190971428571,0.5167243998285714,0.028098147342857146,4.738594761828572,4.386831368057143,2.8466801156857144,1.1510469746,0.16467958151428572,11.169393730857143,21.2434154564,3.824716119657143,13.651624748457143,12.285672946714286,6.283168354285714,10.725860750885714,4.715393825542857,2.2680987231142855,0.007945980514285715,161.64355589554285,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,Sediminibacterium (genus)
NASQAN2015_031_F_bin.16,0.010814234702702702,0.5347274118918919,0.02657932856756757,4.6183665868918915,4.198048012054054,2.713251075081081,1.0960209921621622,0.16483520775675675,11.673472682432433,21.816752615243242,4.219600090135136,11.96078843527027,13.147868986027028,6.350136940837838,10.233300782567568,4.832578558810811,2.4136722925405407,0.008205889594594595,153.77110720372974,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp002292975,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp002292975,Polynucleobacter sp002292975 (species)
NASQAN2015_031_F_bin.17,0.014122394157894737,0.7487477362631578,0.05175974510526316,5.600556634473684,5.052074187,3.3809296380526317,1.1134456055263158,0.29470002257894734,14.682811291526315,15.731618992421053,5.973401552421053,13.248424787789473,10.655943561263157,10.783645770421053,8.999766325473685,2.9216003406842104,0.7605738060526316,0.014297220789473684,195.1354500568421,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylopumilus;s__Methylopumilus planktonicus,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,Methylopumilus planktonicus,Methylopumilus planktonicus (species)
NASQAN2015_042_A_bin.4,0.014122394157894737,0.629651689,0.0021496831578947367,6.180671516421053,5.729985073789473,3.8868646860526317,1.4359494125789474,0.1548552464736842,16.337521917421054,11.874820907105264,5.235233932421052,12.690263026526315,13.672334527526315,8.21764945131579,7.737687484789474,5.599965782315789,0.6143956590526316,0.013047153789473683,207.05067906826315,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__UBA953;s__,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,,UBA953 (genus)
NASQAN2015_042_B_bin.12,0.022360457416666667,0.8900757716666666,0.0034036649999999997,5.792038630416666,4.89907936075,3.6064320138333334,1.1809167759166666,0.23071372958333333,12.046000846416666,14.222825813583334,6.186895308,16.77226916775,9.402550259666667,10.936574881666667,9.638010828166667,3.6835754205,0.50863752,0.01664449575,190.77127950225,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp002359975,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp002359975,Polynucleobacter sp002359975 (species)
NASQAN2015_042_F_bin.13,0.023536863764705884,0.7565629987647059,0.0024025870588235292,6.365839683647059,5.9268028771764705,4.037042332058824,1.541820251352941,0.17850732105882353,14.010241241705883,17.91212465064706,6.063481182529412,11.948257421411764,11.322835477235294,6.889499138705882,5.866400050705883,6.811238186352941,0.36694459447058825,0.015684053705882352,222.85440653941177,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__UBA953;s__,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,,UBA953 (genus)
NASQAN2015_042_F_bin.15,0.014122394157894737,0.4947421947368421,0.0021496831578947367,6.438611919526315,6.6457604947894735,4.490175144263158,1.7185877101052631,0.14647173457894735,14.45432811536842,14.707748591473685,4.503832507368421,9.629837112421052,13.339861722263157,9.672212866263159,7.833403238578947,5.3086893046842105,0.6135876555789473,0.011235205842105262,273.4480349791579,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter cosmopolitanus,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter cosmopolitanus,Polynucleobacter cosmopolitanus (species)
NASQAN2015_042_F_bin.19,0.019166106357142856,0.8985863935714286,0.0029174271428571426,5.1399864237857145,4.892034841428571,3.537978431785714,1.1303919777857143,0.22212340585714285,14.802535886642858,18.519113268357142,6.532292753285715,15.813151091714285,8.908388206142858,8.022134817,7.373023017,3.3319576427857145,0.8733844103571429,0.016173497857142855,172.9361832317143,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylopumilus;s__Methylopumilus universalis,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,Methylopumilus universalis,Methylopumilus universalis (species)
NASQAN2015_042_F_bin.4,0.017888365933333334,0.7686323440666667,0.002722932,5.454960287733333,4.568084606666667,3.271364246,1.0373879095333334,0.19512324093333333,14.987914411266667,11.370604987933334,5.5771816130000005,13.592843437866666,12.5443506058,12.4791758496,10.667701578266668,2.6893447323333333,0.7926072124,0.013394691533333333,164.8461860486,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp002359975,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp002359975,Polynucleobacter sp002359975 (species)
NASQAN2015_042_F_bin.5,0.01965561325,0.9316343724166667,2.1083333333333335e-5,6.398953536583333,6.95952018725,4.936817427916667,1.65532851625,0.17788940383333332,16.08431074175,8.771063428,6.768760140083334,10.791714653916667,14.867763643083332,7.33457802025,9.59758792025,3.8455112614166667,0.878545657,0.017502264916666666,286.4003400129167,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__MAG-120802 sp003569145,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,MAG-120802,MAG-120802 sp003569145,MAG-120802 sp003569145 (species)
NASQAN2015_047_F_bin.10,0.01493266590909091,0.5711742422727273,0.0036900890909090907,5.500569180545455,5.384781203363636,4.122594443,1.2984508347272727,0.13312779218181817,15.907440507545454,22.895304139636362,5.990187830545455,14.420321271454545,3.313373896909091,9.029310548,9.100508156909092,1.509842766090909,0.8193231005454545,0.010816952636363637,208.56074076036364,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,,UBA952 (genus)
NASQAN2015_047_F_bin.5,0.014122394157894737,0.526095365631579,0.0021496831578947367,6.2489014201052635,5.695430173210526,3.8700961557368423,1.4277361438421052,0.1485033614736842,16.023656174789473,11.321120447421054,4.381908781947368,12.45158226931579,13.471953253421052,9.808250229736842,8.572213800157895,5.431822748052632,0.6185799877894737,0.011591816684210526,207.47008299510526,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,,Planktophila (genus)
NASQAN2015_047_F_bin.6,0.0019093017647058824,0.5330892608235294,0.002387704705882353,7.539619584647059,8.186761365882353,5.575430388647059,2.291845296117647,0.12454513782352941,15.862739997882352,12.952514104235295,4.682637236235294,6.047680532294117,14.303534554999999,8.453283928588236,7.10828490882353,5.7643838302941175,0.5712621685882353,0.012057893117647059,318.5925146972941,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__UBA955;s__,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,UBA955,,UBA955 (genus)
NASQAN2015_052_B_bin.2,0.014906971611111111,0.5361761238888889,0.00226911,5.702929089111111,5.644939873,3.961798709388889,1.5221794723333333,0.1485884046111111,14.340477441944444,13.919859601333334,4.439479290944445,13.851243023777778,14.462886311444445,9.945758996,8.922363438888889,1.9533150744999999,0.6457360341666667,0.009948817888888888,222.77678431327777,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter cosmopolitanus,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter cosmopolitanus,Polynucleobacter cosmopolitanus (species)
NASQAN2015_052_B_bin.20,0.011231779,0.6010148353333333,1.2047619047619049e-5,5.6276646266190475,4.656541060571429,3.0785707503809525,1.0066456876666667,0.12366391157142857,14.236324734714286,12.097227794428571,5.909895606571428,12.181769527190477,12.017226060238096,9.019651979238095,13.014296491476191,5.874486003190476,0.5550088918571429,0.012704204714285714,178.8983696232857,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__;s__,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,,,Microcoleaceae (family)
NASQAN2015_052_B_bin.30,0.033343890333333334,0.457561086,0.0034036649999999997,6.410675256583334,6.611446734416667,4.7234835684166665,1.5396071523333332,0.17419453883333333,16.611335822333334,18.387040924333334,6.2517327903333335,15.912174660083332,3.23563224575,10.984738865166667,5.778800737166667,2.040445120583333,0.8777268272500001,0.012354065,283.15804338625003,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna;s__,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,,Rhodoluna (genus)
NASQAN2015_052_B_bin.57,0.014122394157894737,0.5043026452105263,0.0021496831578947367,6.250982076894737,5.667372534210526,3.8592916225263156,1.4264969722105263,0.1442126332631579,15.148470580368421,15.030239095105262,4.693413195526316,13.138209434210527,10.491839351526316,9.043607899421053,8.547455887894737,5.433323924263158,0.618632460368421,0.010952077368421052,207.403763262,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,,Planktophila (genus)
NASQAN2015_052_F_bin.15,0.019166106357142856,0.6610659615,0.0029174271428571426,6.121442857,6.445229561642857,4.427691513714286,1.4608680515714285,0.19368984985714285,13.423961735785714,13.171672823214285,4.643875992071429,14.220014634214285,13.592575277214285,6.1981344700714285,7.9964751555,6.666588054357143,0.7737966287857143,0.014516864285714285,252.63771269864287,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,,Planktophila (genus)
NASQAN2015_052_F_bin.18,0.01341627445,0.6931341170499999,0.0020421989999999998,5.8927486325,5.5632517493,3.7567531698,1.3904003572499999,0.1641706305,16.05316380785,15.71076366145,5.6155664843,12.95240739175,13.530348546299999,6.52146099995,6.15305850855,5.4196022294,0.5811275116,0.01372954715,197.5353229807,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,,Planktophila (genus)
NASQAN2015_052_F_bin.27,0.022229260222222224,0.5208629938888889,0.00226911,6.4999987722777774,6.906494309166667,4.711827588944445,1.811371277,0.15857486966666667,12.56150165138889,15.994142555722222,4.6125314252222225,13.382150094333333,9.241970680277777,9.549373093222222,11.22808204588889,2.151968595277778,0.6668809338333334,0.011966174833333332,287.39020088744445,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp002359975,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp002359975,Polynucleobacter sp002359975 (species)
NASQAN2015_052_F_bin.5,0.012196613136363636,0.5377856563181819,0.0018565445454545454,6.194390450818182,6.288173029272727,4.301926164181818,1.7572453897272726,0.11888097245454546,13.842343850272727,11.789491461272727,3.7497684818636365,11.259024595409091,13.577382476136364,8.224565436409092,9.364875710681819,5.569978860818182,3.4223109155909093,0.008305194772727273,246.4931541503182,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter cosmopolitanus,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter cosmopolitanus,Polynucleobacter cosmopolitanus (species)
NASQAN2015_052_F_bin.8,0.02105929915789474,0.5163721995263157,0.0021496831578947367,5.219710175105263,4.878786275,3.3145969033157896,1.0854231519473685,0.14792612742105263,13.108605836842106,18.33520583236842,4.203158263473684,14.548952574842104,14.112906975157895,7.525594341157895,7.272547188052632,5.127768742842105,0.6002957256842105,0.011591816684210526,190.03643467421054,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans_A;s__,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,,Limnohabitans_A (genus)
NASQAN2015_101_B_bin.18,0.0018032294444444445,0.8366848687777778,0.002255054444444444,6.926403617666667,6.256435194611111,4.178885103222222,1.5448814420555554,0.1485231641111111,18.689427626555556,5.929094931722222,6.932023291722222,8.760926335055554,13.800919945944443,12.156239502555556,9.567591248277779,3.6214794167222224,0.6482292591111111,0.015914332777777776,222.8616402057222,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp009928245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp009928245,Polynucleobacter sp009928245 (species)
NASQAN2015_101_F_bin.11,0.012777404238095239,0.7485052380952381,0.0019449514285714284,5.6426242225714285,4.716216420095238,3.115819617904762,1.023032939857143,0.16407241728571428,14.285601443190476,14.520487189571428,6.237424631190477,10.908263258238096,12.977636267761904,10.673280711666667,8.31484884152381,6.028819637333333,0.6414222090952381,0.014059341428571428,178.3167039087619,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylopumilus;s__,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,,Methylopumilus (genus)
NASQAN2015_101_F_bin.14,0.0018032294444444445,0.8366848687777778,0.002255054444444444,6.926403617666667,6.256435194611111,4.178885103222222,1.5448814420555554,0.1485231641111111,18.689427626555556,5.929094931722222,6.932023291722222,8.760926335055554,13.800919945944443,12.156239502555556,9.567591248277779,3.6214794167222224,0.6482292591111111,0.015914332777777776,222.8616402057222,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp009928245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp009928245,Polynucleobacter sp009928245 (species)
NASQAN2015_101_F_bin.25,0.002028633125,1.122093788,0.00253693625,5.7984348015625,5.927390995125,4.0084907006875,1.3324561129999999,0.1680805964375,14.2158560225625,11.277165266875,7.0186851565,15.198025487125,8.5146470245,7.5375843039375,7.6330223278125,5.5578616539375005,4.68766884225,0.017466235312499998,226.88671931018752,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Vulcanococcus;s__Vulcanococcus sp009926195,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Vulcanococcus,Vulcanococcus sp009926195,Vulcanococcus sp009926195 (species)
NASQAN2015_101_F_bin.5,0.014906971611111111,0.8631964211666666,0.00226911,6.079313505777778,5.401170834666667,3.6060620903333334,1.1892497441111112,0.19012471594444444,15.526775398277778,11.198497304222222,6.947314160222223,11.90602018961111,10.982548499666667,12.1060720735,9.67903126988889,3.577990398111111,0.744364281,0.016402565,207.13633384605555,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Nanopelagicus;s__,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Nanopelagicus,,Nanopelagicus (genus)
NASQAN2015_109_B_bin.2,0.01600506736,0.49782796868,0.01234994528,6.01350169036,5.8322226894,3.88526851616,1.5791487048,0.21561738955999998,13.37743330488,16.38592478808,4.59970292048,12.58092381524,12.7541300712,6.48748429452,10.37523989204,4.82745823776,0.57576576836,0.00999222176,221.37690353492002,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Aquirufa;s__,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Aquirufa,,Aquirufa (genus)
